,pool_id,overlap,infinite_overlap,created,image_left,image_right,golden,task_id,submitted,expired,public_comment,accepted,skipped,solution,id,task_suite_id,user_id,status,reward,mixed,automerged,owner__id,owner__myself,alg_left,alg_right,algs,task,chosen_alg,by_inconsistency_blocked_user,honeypotted,by_honeypot_blocked_user
0,4676712,15,False,2019-04-23T10:46:19.452,highlightdisk/screenshot_emails/tf_idf_custom/letter18.png,highlightdisk/screenshot_emails/embeddings/letter18.png,,0000475c68--5cbeeae4132842012e4e038a,,2019-04-23T10:47:13.463,,,,,0000475c68--5cbeecfb45afac013738b2cc,0000475c68--5cbeecfb45afac013738b2ca,05616ccdbce241371a9bad9171d9134d,EXPIRED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,embeddings,embeddings__tf_idf_custom,letter18.png,,False,False,False
1,4676712,15,False,2019-04-23T10:46:19.452,highlightdisk/screenshot_emails/embeddings/letter13.png,highlightdisk/screenshot_emails/tf_idf_custom/letter13.png,,0000475c68--5cbeeae4132842012e4e037f,,2019-04-23T10:47:13.463,,,,,0000475c68--5cbeecfb45afac013738b2cc,0000475c68--5cbeecfb45afac013738b2ca,05616ccdbce241371a9bad9171d9134d,EXPIRED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,embeddings,tf_idf_custom,embeddings__tf_idf_custom,letter13.png,,False,False,False
2,4676712,,True,2019-04-23T10:46:19.452,highlightdisk/screenshot_emails/random/letter19.png,highlightdisk/screenshot_emails/tf_idf_custom/letter19.png,right,0000475c68--5cbeeae4132842012e4e03a4,,2019-04-23T10:47:13.463,,,,,0000475c68--5cbeecfb45afac013738b2cc,0000475c68--5cbeecfb45afac013738b2ca,05616ccdbce241371a9bad9171d9134d,EXPIRED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random,tf_idf_custom,random__tf_idf_custom,letter19.png,,False,False,False
3,4676712,15,False,2019-04-23T10:46:19.452,highlightdisk/screenshot_emails/tf_idf_custom/letter19.png,highlightdisk/screenshot_emails/embeddings/letter19.png,,0000475c68--5cbeeae4132842012e4e038c,,2019-04-23T10:47:13.463,,,,,0000475c68--5cbeecfb45afac013738b2cc,0000475c68--5cbeecfb45afac013738b2ca,05616ccdbce241371a9bad9171d9134d,EXPIRED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,embeddings,embeddings__tf_idf_custom,letter19.png,,False,False,False
4,4676712,15,False,2019-04-23T10:46:19.452,highlightdisk/screenshot_emails/tf_idf_custom/letter1.png,highlightdisk/screenshot_emails/embeddings/letter1.png,,0000475c68--5cbeeae4132842012e4e0378,,2019-04-23T10:47:13.463,,,,,0000475c68--5cbeecfb45afac013738b2cc,0000475c68--5cbeecfb45afac013738b2ca,05616ccdbce241371a9bad9171d9134d,EXPIRED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,embeddings,embeddings__tf_idf_custom,letter1.png,,False,False,False
5,4676712,15,False,2019-04-23T10:52:36.770,highlightdisk/screenshot_emails/tf_idf_custom/letter18.png,highlightdisk/screenshot_emails/embeddings/letter18.png,,0000475c68--5cbeeae4132842012e4e038a,2019-04-23T10:53:40.585,,,2019-04-23T10:53:40.585,,right,0000475c68--5cbeee7412ca0a014bcb58c0,0000475c68--5cbeee7412ca0a014bcb58be,34838dc424662b7b63de60670bd6b8ea,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,embeddings,embeddings__tf_idf_custom,letter18.png,embeddings,False,False,True
6,4676712,15,False,2019-04-23T10:52:36.770,highlightdisk/screenshot_emails/embeddings/letter13.png,highlightdisk/screenshot_emails/tf_idf_custom/letter13.png,,0000475c68--5cbeeae4132842012e4e037f,2019-04-23T10:53:40.585,,,2019-04-23T10:53:40.585,,left,0000475c68--5cbeee7412ca0a014bcb58c0,0000475c68--5cbeee7412ca0a014bcb58be,34838dc424662b7b63de60670bd6b8ea,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,embeddings,tf_idf_custom,embeddings__tf_idf_custom,letter13.png,embeddings,False,False,True
7,4676712,,True,2019-04-23T10:52:36.770,highlightdisk/screenshot_emails/embeddings/letter7.png,highlightdisk/screenshot_emails/random/letter7.png,left,0000475c68--5cbeeae4132842012e4e03a2,2019-04-23T10:53:40.585,,,2019-04-23T10:53:40.585,,left,0000475c68--5cbeee7412ca0a014bcb58c0,0000475c68--5cbeee7412ca0a014bcb58be,34838dc424662b7b63de60670bd6b8ea,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,embeddings,random,embeddings__random,letter7.png,embeddings,False,False,True
8,4676712,15,False,2019-04-23T10:52:36.770,highlightdisk/screenshot_emails/tf_idf_custom/letter1.png,highlightdisk/screenshot_emails/embeddings/letter1.png,,0000475c68--5cbeeae4132842012e4e0378,2019-04-23T10:53:40.585,,,2019-04-23T10:53:40.585,,right,0000475c68--5cbeee7412ca0a014bcb58c0,0000475c68--5cbeee7412ca0a014bcb58be,34838dc424662b7b63de60670bd6b8ea,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,embeddings,embeddings__tf_idf_custom,letter1.png,embeddings,False,False,True
9,4676712,15,False,2019-04-23T10:52:36.770,highlightdisk/screenshot_emails/tf_idf_custom/letter19.png,highlightdisk/screenshot_emails/embeddings/letter19.png,,0000475c68--5cbeeae4132842012e4e038c,2019-04-23T10:53:40.585,,,2019-04-23T10:53:40.585,,right,0000475c68--5cbeee7412ca0a014bcb58c0,0000475c68--5cbeee7412ca0a014bcb58be,34838dc424662b7b63de60670bd6b8ea,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,embeddings,embeddings__tf_idf_custom,letter19.png,embeddings,False,False,True
10,4676712,15,False,2019-04-23T10:53:41.266,highlightdisk/screenshot_emails/embeddings/letter6.png,highlightdisk/screenshot_emails/tf_idf_custom/letter6.png,,0000475c68--5cbeeae4132842012e4e0397,2019-04-23T10:54:41.632,,,2019-04-23T10:54:41.632,,left,0000475c68--5cbeeeb53911a1014b2c3116,0000475c68--5cbeeeb53911a1014b2c3114,34838dc424662b7b63de60670bd6b8ea,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,embeddings,tf_idf_custom,embeddings__tf_idf_custom,letter6.png,embeddings,False,False,True
11,4676712,15,False,2019-04-23T10:53:41.266,highlightdisk/screenshot_emails/embeddings/letter8.png,highlightdisk/screenshot_emails/tf_idf_custom/letter8.png,,0000475c68--5cbeeae4132842012e4e039b,2019-04-23T10:54:41.632,,,2019-04-23T10:54:41.632,,left,0000475c68--5cbeeeb53911a1014b2c3116,0000475c68--5cbeeeb53911a1014b2c3114,34838dc424662b7b63de60670bd6b8ea,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,embeddings,tf_idf_custom,embeddings__tf_idf_custom,letter8.png,embeddings,False,False,True
12,4676712,,True,2019-04-23T10:53:41.266,highlightdisk/screenshot_emails/tf_idf_embeddings/letter18.png,highlightdisk/screenshot_emails/random/letter18.png,left,0000475c68--5cbeeae4132842012e4e03a3,2019-04-23T10:54:41.632,,,2019-04-23T10:54:41.632,,right,0000475c68--5cbeeeb53911a1014b2c3116,0000475c68--5cbeeeb53911a1014b2c3114,34838dc424662b7b63de60670bd6b8ea,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_embeddings,random,random__tf_idf_embeddings,letter18.png,random,False,True,True
13,4676712,15,False,2019-04-23T10:53:41.266,highlightdisk/screenshot_emails/tf_idf_custom/letter15.png,highlightdisk/screenshot_emails/embeddings/letter15.png,,0000475c68--5cbeeae4132842012e4e0384,2019-04-23T10:54:41.632,,,2019-04-23T10:54:41.632,,left,0000475c68--5cbeeeb53911a1014b2c3116,0000475c68--5cbeeeb53911a1014b2c3114,34838dc424662b7b63de60670bd6b8ea,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,embeddings,embeddings__tf_idf_custom,letter15.png,tf_idf_custom,False,False,True
14,4676712,15,False,2019-04-23T10:53:41.266,highlightdisk/screenshot_emails/embeddings/letter10.png,highlightdisk/screenshot_emails/tf_idf_custom/letter10.png,,0000475c68--5cbeeae4132842012e4e0379,2019-04-23T10:54:41.632,,,2019-04-23T10:54:41.632,,left,0000475c68--5cbeeeb53911a1014b2c3116,0000475c68--5cbeeeb53911a1014b2c3114,34838dc424662b7b63de60670bd6b8ea,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,embeddings,tf_idf_custom,embeddings__tf_idf_custom,letter10.png,embeddings,False,False,True
15,4676712,15,False,2019-04-23T10:53:57.298,highlightdisk/screenshot_emails/tf_idf_custom/letter19.png,highlightdisk/screenshot_emails/embeddings/letter19.png,,0000475c68--5cbeeae4132842012e4e038c,,2019-04-23T10:54:18.942,,,,,0000475c68--5cbeeec500fff2014923bdf5,0000475c68--5cbeeec500fff2014923bdf3,fc7d7ee0f889e56821389cc5ab69e305,EXPIRED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,embeddings,embeddings__tf_idf_custom,letter19.png,,False,False,False
16,4676712,,True,2019-04-23T10:53:57.298,highlightdisk/screenshot_emails/random/letter6.png,highlightdisk/screenshot_emails/tf_idf_custom/letter6.png,right,0000475c68--5cbeeae4132842012e4e03a5,,2019-04-23T10:54:18.942,,,,,0000475c68--5cbeeec500fff2014923bdf5,0000475c68--5cbeeec500fff2014923bdf3,fc7d7ee0f889e56821389cc5ab69e305,EXPIRED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random,tf_idf_custom,random__tf_idf_custom,letter6.png,,False,False,False
17,4676712,15,False,2019-04-23T10:53:57.298,highlightdisk/screenshot_emails/tf_idf_custom/letter18.png,highlightdisk/screenshot_emails/embeddings/letter18.png,,0000475c68--5cbeeae4132842012e4e038a,,2019-04-23T10:54:18.942,,,,,0000475c68--5cbeeec500fff2014923bdf5,0000475c68--5cbeeec500fff2014923bdf3,fc7d7ee0f889e56821389cc5ab69e305,EXPIRED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,embeddings,embeddings__tf_idf_custom,letter18.png,,False,False,False
18,4676712,15,False,2019-04-23T10:53:57.298,highlightdisk/screenshot_emails/tf_idf_custom/letter1.png,highlightdisk/screenshot_emails/embeddings/letter1.png,,0000475c68--5cbeeae4132842012e4e0378,,2019-04-23T10:54:18.942,,,,,0000475c68--5cbeeec500fff2014923bdf5,0000475c68--5cbeeec500fff2014923bdf3,fc7d7ee0f889e56821389cc5ab69e305,EXPIRED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,tf_idf_custom,embeddings,embeddings__tf_idf_custom,letter1.png,,False,False,False
