,pool_id,overlap,infinite_overlap,created,image_left,image_right,golden,task_id,submitted,expired,public_comment,accepted,skipped,solution,id,task_suite_id,user_id,status,reward,mixed,automerged,owner__id,owner__myself,alg_left,alg_right,algs,task,chosen_alg,by_inconsistency_blocked_user,honeypotted,by_honeypot_blocked_user
0,4664187,10,False,2019-04-22T12:32:06.399,highlightdisk/screenshot_emails/gensim_keywords/letter5.png,highlightdisk/screenshot_emails/tf_idf_wiki/letter5.png,,0000472b7b--5cbd9462841a9f012f4721b0,,,,,2019-04-22T12:32:27.510,,0000472b7b--5cbdb4462884b9014aec927c,0000472b7b--5cbdb4462884b9014aec927a,dbb506e75426fc68204a5e0fb717eca2,SKIPPED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_keywords,tf_idf_wiki,gensim_keywords__tf_idf_wiki,letter5.png,,False,False,False
1,4664187,10,False,2019-04-22T12:32:06.399,highlightdisk/screenshot_emails/gensim_keywords/letter6.png,highlightdisk/screenshot_emails/tf_idf_wiki/letter6.png,,0000472b7b--5cbd9462841a9f012f4721b2,,,,,2019-04-22T12:32:27.510,,0000472b7b--5cbdb4462884b9014aec927c,0000472b7b--5cbdb4462884b9014aec927a,dbb506e75426fc68204a5e0fb717eca2,SKIPPED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_keywords,tf_idf_wiki,gensim_keywords__tf_idf_wiki,letter6.png,,False,False,False
2,4664187,10,False,2019-04-22T12:32:06.399,highlightdisk/screenshot_emails/gensim_keywords/letter11.png,highlightdisk/screenshot_emails/tf_idf_wiki/letter11.png,,0000472b7b--5cbd9462841a9f012f472196,,,,,2019-04-22T12:32:27.510,,0000472b7b--5cbdb4462884b9014aec927c,0000472b7b--5cbdb4462884b9014aec927a,dbb506e75426fc68204a5e0fb717eca2,SKIPPED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_keywords,tf_idf_wiki,gensim_keywords__tf_idf_wiki,letter11.png,,False,False,False
3,4664187,10,False,2019-04-22T12:32:06.399,highlightdisk/screenshot_emails/gensim_keywords/letter17.png,highlightdisk/screenshot_emails/tf_idf_wiki/letter17.png,,0000472b7b--5cbd9462841a9f012f4721a2,,,,,2019-04-22T12:32:27.510,,0000472b7b--5cbdb4462884b9014aec927c,0000472b7b--5cbdb4462884b9014aec927a,dbb506e75426fc68204a5e0fb717eca2,SKIPPED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_keywords,tf_idf_wiki,gensim_keywords__tf_idf_wiki,letter17.png,,False,False,False
4,4664187,,True,2019-04-22T12:32:06.399,highlightdisk/screenshot_emails/random/letter8.png,highlightdisk/screenshot_emails/tf_idf_embeddings/letter8.png,right,0000472b7b--5cbd9462841a9f012f4721c2,,,,,2019-04-22T12:32:27.510,,0000472b7b--5cbdb4462884b9014aec927c,0000472b7b--5cbdb4462884b9014aec927a,dbb506e75426fc68204a5e0fb717eca2,SKIPPED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,random,tf_idf_embeddings,random__tf_idf_embeddings,letter8.png,,False,False,False
5,4664187,10,False,2019-04-22T12:32:10.013,highlightdisk/screenshot_emails/gensim_keywords/letter11.png,highlightdisk/screenshot_emails/tf_idf_wiki/letter11.png,,0000472b7b--5cbd9462841a9f012f472196,2019-04-22T12:32:45.780,,,2019-04-22T12:32:45.780,,right,0000472b7b--5cbdb44a545c20013785b713,0000472b7b--5cbdb44a545c20013785b710,225538c3efba9a65820de451b7a14c7e,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_keywords,tf_idf_wiki,gensim_keywords__tf_idf_wiki,letter11.png,tf_idf_wiki,False,False,False
6,4664187,,True,2019-04-22T12:32:10.013,highlightdisk/screenshot_emails/embeddings/letter11.png,highlightdisk/screenshot_emails/random/letter11.png,left,0000472b7b--5cbd9462841a9f012f4721bf,2019-04-22T12:32:45.780,,,2019-04-22T12:32:45.780,,left,0000472b7b--5cbdb44a545c20013785b713,0000472b7b--5cbdb44a545c20013785b710,225538c3efba9a65820de451b7a14c7e,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,embeddings,random,embeddings__random,letter11.png,embeddings,False,False,False
7,4664187,10,False,2019-04-22T12:32:10.013,highlightdisk/screenshot_emails/gensim_keywords/letter6.png,highlightdisk/screenshot_emails/tf_idf_wiki/letter6.png,,0000472b7b--5cbd9462841a9f012f4721b2,2019-04-22T12:32:45.780,,,2019-04-22T12:32:45.780,,right,0000472b7b--5cbdb44a545c20013785b713,0000472b7b--5cbdb44a545c20013785b710,225538c3efba9a65820de451b7a14c7e,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_keywords,tf_idf_wiki,gensim_keywords__tf_idf_wiki,letter6.png,tf_idf_wiki,False,False,False
8,4664187,10,False,2019-04-22T12:32:10.013,highlightdisk/screenshot_emails/gensim_keywords/letter5.png,highlightdisk/screenshot_emails/tf_idf_wiki/letter5.png,,0000472b7b--5cbd9462841a9f012f4721b0,2019-04-22T12:32:45.780,,,2019-04-22T12:32:45.780,,right,0000472b7b--5cbdb44a545c20013785b713,0000472b7b--5cbdb44a545c20013785b710,225538c3efba9a65820de451b7a14c7e,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_keywords,tf_idf_wiki,gensim_keywords__tf_idf_wiki,letter5.png,tf_idf_wiki,False,False,False
9,4664187,10,False,2019-04-22T12:32:10.013,highlightdisk/screenshot_emails/gensim_keywords/letter17.png,highlightdisk/screenshot_emails/tf_idf_wiki/letter17.png,,0000472b7b--5cbd9462841a9f012f4721a2,2019-04-22T12:32:45.780,,,2019-04-22T12:32:45.780,,right,0000472b7b--5cbdb44a545c20013785b713,0000472b7b--5cbdb44a545c20013785b710,225538c3efba9a65820de451b7a14c7e,ACCEPTED,0.01,True,False,83f1ebe16d794ebcccf82b376c12b2c3,True,gensim_keywords,tf_idf_wiki,gensim_keywords__tf_idf_wiki,letter17.png,tf_idf_wiki,False,False,False
